,nri_id,stateabbrv,statefips,countyfips,county,population,buildvalue,agrivalue,area,risk_value,risk_score,risk_ratng,eal_score,eal_valt,eal_ratng,sovi_score,sovi_ratng,resl_score,resl_ratng,resl_value,crf_value,year
3243,C19039,IA,19,039,Clarke,9747,2614930845.0,158682787.0,436.0583565,7185088.865111185,18.384223918575064,Very Low,34.900990099009896,9904823.604339955,Very Low,10.62340967,Very Low,60.33715012722646,Relatively High,2.510186831,0.725413107,2025
3244,C19041,IA,19,041,Clay,16667,2256694000.0,348722000.0,567.237686102,8289028.658092557,12.2433888959,Relatively Low,15.2478119471,7370296.29036,Relatively Low,40.7567993693,Relatively Moderate,58.652802,Very High,2.9326401,1.1246533831935923,2020
3245,C19041,IA,19,041,Clay,16667,2256694000.0,348722000.0,567.237686101532,6720916.366070397,11.697298428005578,Relatively Low,14.56793239558556,5975989.1060706405,Relatively Low,40.756799369333855,Relatively Moderate,58.652801999999994,Very High,2.9326401,1.1246533831935923,2021
3246,C19041,IA,19,041,Clay,16377,4660098863.0,399990897.0,578.3723840700001,6492633.979347199,51.256761056315625,Relatively Low,56.515010832559575,6720640.466924668,Relatively Low,24.09000015258789,Relatively Low,84.37000274658203,Very High,2.7346138954162598,0.9660736965919257,2023
3247,C19041,IA,19,041,Clay,16377,5231232311.0,449013072.0,578.3723840700001,11977744.18785871,36.38676844783715,Very Low,55.167079207920786,17106401.65549903,Relatively Low,10.62340967,Very Low,71.97837150127226,Relatively High,2.549971919,0.700190749,2025
3248,C19043,IA,19,043,Clayton,18129,2254413000.0,364249000.0,778.495915875,6252912.912802594,11.6265312374,Relatively Low,12.86066772,4786742.25318,Relatively Low,44.5013795822,Relatively High,56.880398,Relatively High,2.8440199,1.306298225823328,2020
3249,C19043,IA,19,043,Clayton,18129,2254413000.0,364249000.0,778.4959158753873,6058510.938489778,11.969771503724544,Relatively Low,13.240229391665961,4637923.2695284765,Relatively Low,44.50137958218368,Relatively High,56.880398,Relatively High,2.8440199,1.306298225823328,2021
3250,C19043,IA,19,043,Clayton,17028,4967012027.0,417841080.0,800.6667275100001,6750191.859606883,52.84759783646198,Relatively Low,54.68895078922934,6286044.403250783,Relatively Low,26.290000915527344,Relatively Low,73.7699966430664,Relatively High,2.687455892562866,1.0738377629206801,2023
3251,C19043,IA,19,043,Clayton,17028,5575760208.0,469050942.0,800.6667275100001,13853516.697398227,42.20737913486005,Very Low,49.56683168316832,14529666.512098262,Very Low,27.63994911,Relatively Low,63.70865139949109,Relatively High,2.522234612,0.953464189,2025
3252,C19045,IA,19,045,Clinton,49116,6205853000.0,339812000.0,694.918310152,9404348.610103875,12.3439532679,Relatively Low,16.5159672998,9058990.41792,Relatively Moderate,38.2735514387,Relatively Moderate,59.1742,Very High,2.95871,1.0381232539445793,2020
3253,C19045,IA,19,045,Clinton,49116,6205853000.0,339812000.0,694.9183101518,9261179.794738088,12.638045564291527,Relatively Low,16.909348707135564,8921079.225947578,Relatively Moderate,38.27355143870714,Relatively Moderate,59.1742,Very High,2.95871,1.0381232539445793,2021
3254,C19045,IA,19,045,Clinton,46429,11273794819.0,389744490.0,717.3448035,12477481.09556458,70.98313713013044,Relatively Low,72.36149798823894,12415271.549811848,Relatively Low,36.65999984741211,Relatively Low,89.72000122070312,Very High,2.764583110809326,1.005010727755985,2023
3255,C19045,IA,19,045,Clinton,46429,12655491108.0,437510884.0,717.3448035,25448530.697716452,64.82188295165395,Relatively Low,68.2549504950495,25430325.00089668,Relatively Low,34.63740458,Relatively Low,87.46819338422391,Very High,2.610705291,1.000715905,2025
3256,C19047,IA,19,047,Crawford,17096,1892407000.0,400277000.0,714.189426998,13538276.3996229,16.4406821913,Relatively Moderate,16.7404064328,9382402.05164,Relatively Moderate,47.4576271186,Relatively High,55.843,Relatively High,2.79215,1.4429435367520274,2020
3257,C19047,IA,19,047,Crawford,17096,1892407000.0,400277000.0,714.1894269981673,9996872.19598901,15.119729076361986,Relatively Moderate,15.395684127142529,6928110.450178338,Relatively Low,47.45762711864407,Relatively High,55.842999999999996,Relatively High,2.79215,1.4429435367520274,2021
3258,C19047,IA,19,047,Crawford,16525,5895912843.0,459100886.0,722.25548187,12705373.851865863,71.42857142857143,Relatively Low,67.74992262457444,10103587.492503792,Relatively Low,83.51000213623047,Very High,29.440000534057617,Relatively Low,2.514847993850708,1.2575111425810317,2023
3259,C19047,IA,19,047,Crawford,16525,6618505460.0,515367476.0,722.25548187,22882937.965175815,60.846055979643765,Relatively Low,65.93440594059405,23553822.407405008,Relatively Low,28.14885496,Relatively Low,23.346055979643765,Relatively Low,2.388223666,0.971516961,2025
3260,C19049,IA,19,049,Dallas,66135,7912900000.0,237641000.0,588.36843852,6040450.008535775,5.50093741976,Very Low,16.8975678693,9613391.26917,Relatively Moderate,16.3973196689,Very Low,58.181,Very High,2.90905,0.6283370601909658,2020
3261,C19049,IA,19,049,Dallas,66135,7912900000.0,237641000.0,588.3684385203713,5418166.433208297,5.436050737432979,Very Low,16.698412446049993,8623025.405443368,Relatively Low,16.397319668900277,Very Low,58.181000000000004,Very High,2.90905,0.6283370601909658,2021
3262,C19049,IA,19,049,Dallas,99673,20632079592.0,272540385.0,597.57663303,13944365.48253279,72.98759147311486,Relatively Low,77.74682760755184,16085320.066629235,Relatively Low,5.760000228881836,Very Low,98.79000091552734,Very High,2.878607988357544,0.8669000942954135,2023
3263,C19049,IA,19,049,Dallas,99673,23160710657.0,305942451.0,597.57663303,22460557.34632055,60.591603053435115,Relatively Low,79.67202970297029,39716097.40043932,Relatively Low,10.62340967,Very Low,98.05979643765903,Very High,2.705181548,0.565527804,2025
3264,C19051,IA,19,051,Davis,8753,916512000.0,91912000.0,502.188144311,4709974.603346177,10.9541559514,Relatively Low,10.9113450144,3191881.46776,Relatively Low,47.4970437525,Relatively High,54.668002,Relatively Moderate,2.7334001,1.4756107489954964,2020
3265,C19051,IA,19,051,Davis,8753,916512000.0,91912000.0,502.1881443114137,3480719.119179217,10.241450700405114,Relatively Low,10.201674660609235,2358832.8572075483,Very Low,47.49704375246354,Relatively High,54.668002,Relatively Moderate,2.7334001,1.4756107489954964,2021
3266,C19051,IA,19,051,Davis,9094,2735785854.0,105436838.0,509.95074507000004,4977087.54870238,41.83900731784919,Very Low,35.840297121634165,3721645.7258956144,Very Low,36.91999816894531,Relatively Low,24.09000015258789,Relatively Low,2.494028091430664,1.3373351241014868,2023
3267,C19051,IA,19,051,Davis,9094,3071078914.0,118358990.0,509.95074507000004,17056300.27697915,50.349872773536894,Relatively Low,39.851485148514854,11247197.118199635,Very Low,80.75699746,Very High,7.7926208651399484,Very Low,2.299175257,1.516493407,2025
3268,C19053,IA,19,053,Decatur,8457,905685000.0,103377000.0,531.88149507,4879317.413086599,11.3670479928,Relatively Low,10.8988922269,3183042.4824,Relatively Low,49.7437918802,Relatively High,55.112,Relatively Moderate,2.7556,1.5329099250373859,2020
3269,C19053,IA,19,053,Decatur,8457,905685000.0,103377000.0,531.8814950700287,3905183.3342260136,10.965556108674052,Relatively Low,10.51406977053056,2547562.169467179,Relatively Low,49.74379188017343,Relatively High,55.112,Relatively Moderate,2.7556,1.5329099250373859,2021
3270,C19053,IA,19,053,Decatur,7645,1902713875.0,118562095.0,538.8661332600001,3551235.918098018,29.525930639516385,Very Low,28.257505416279788,2929201.5656441655,Very Low,47.040000915527344,Relatively Moderate,42.16999816894531,Relatively Moderate,2.5648739337921143,1.2123562815715825,2023
3271,C19053,IA,19,053,Decatur,7645,2135907112.0,133092855.0,538.8661332600001,8454058.372142458,23.60050890585242,Very Low,25.711633663366335,7812706.816296825,Very Low,43.00254453,Relatively Moderate,41.06234096692112,Relatively Moderate,2.447062421,1.082090826,2025
3272,C19055,IA,19,055,Delaware,17764,2214297000.0,534551000.0,577.716257315,7812670.082202005,10.1297110734,Relatively Low,16.383410332,8871516.23763,Relatively Moderate,32.0457232952,Relatively Low,59.887,Very High,2.99435,0.8806465403358307,2020
3273,C19055,IA,19,055,Delaware,17764,2214297000.0,534551000.0,577.7162573149039,5353793.730676768,9.06491983368012,Relatively Low,14.661904058713953,6079389.954379566,Relatively Low,32.04572329523059,Relatively Low,59.887,Very High,2.99435,0.8806465403358307,2021
3274,C19055,IA,19,055,Delaware,17486,5556955144.0,613137979.0,584.75772225,8227248.837426031,59.02004454342984,Relatively Low,64.71680594243269,8895758.100951584,Relatively Low,1.149999976158142,Very Low,91.41000366210938,Very High,2.7756519317626953,0.9248507821436779,2023
3275,C19055,IA,19,055,Delaware,17486,6238005706.0,688283082.0,584.75772225,16797410.521092564,49.74554707379134,Relatively Low,55.043316831683164,17053477.74954033,Relatively Low,32.56997455,Relatively Low,90.71246819338423,Very High,2.625950186,0.984984457,2025
3276,C19057,IA,19,057,Des Moines,40325,5148415000.0,108305000.0,416.134593875,15455382.006649164,16.5210152446,Relatively Moderate,18.3105237342,11862605.3083,Relatively Moderate,45.3685455262,Relatively High,58.108,Very High,2.9054,1.3028657369081798,2020
3277,C19057,IA,19,057,Des Moines,40325,5148415000.0,108305000.0,416.1345938754866,8458319.3579377,13.557446588134157,Relatively Moderate,15.02669942091259,6492088.262302506,Relatively Low,45.36854552621206,Relatively High,58.108000000000004,Very High,2.9054,1.3028657369081798,2021
3278,C19057,IA,19,057,Des Moines,38895,9713061902.0,124248941.0,434.11335669000005,11745295.971425721,69.45593382118994,Relatively Low,69.08077994428969,10693119.58081236,Relatively Low,49.04999923706055,Relatively Moderate,91.05999755859375,Very High,2.7726380825042725,1.0983975146505776,2023
3279,C19057,IA,19,057,Des Moines,38895,10903477534.0,139476671.0,434.11335669000005,19433651.936452325,55.78880407124682,Relatively Low,59.4059405940594,19484916.12726584,Relatively Low,34.44656489,Relatively Low,89.24936386768448,Very High,2.618978586,0.997369032,2025
3280,C19059,IA,19,059,Dickinson,16667,3087104000.0,179276000.0,380.518609094,5646201.617999888,10.8985223751,Relatively Low,12.6915666477,4631058.47355,Relatively Low,41.8604651163,Relatively Moderate,56.3272,Relatively High,2.81636,1.2192032664341887,2020
3281,C19059,IA,19,059,Dickinson,16667,3087104000.0,179276000.0,380.51860909395606,5142459.399556885,10.96688507062007,Relatively Low,12.771158565889868,4217885.188740567,Relatively Low,41.86046511627907,Relatively Moderate,56.327200000000005,Relatively High,2.81636,1.2192032664341887,2021
3282,C19059,IA,19,059,Dickinson,17612,6650604395.0,205640012.0,408.03952332,5265874.037664417,43.8434616608336,Very Low,50.47972763850201,5452622.674535789,Very Low,8.430000305175781,Very Low,87.36000061035156,Very High,2.7503039836883545,0.9657506766893107,2023
3283,C19059,IA,19,059,Dickinson,17612,7465690669.0,230842887.0,408.03952332,11973399.866320748,36.32315521628499,Very Low,49.38118811881188,14441582.184176745,Very Low,14.94910941,Very Low,86.92748091603053,Very High,2.607557631,0.829091973,2025
3284,C19061,IA,19,061,Dubuque,93653,11773567000.0,440085000.0,608.299102525,10406500.247593686,11.7243172675,Relatively Low,17.9672720199,11287060.9503,Relatively Moderate,33.8194718171,Relatively Low,59.8878,Very High,2.99439,0.9219849430614699,2020
3285,C19061,IA,19,061,Dubuque,93653,11773567000.0,440085000.0,608.2991025251782,10698733.727407794,12.15354322984739,Relatively Low,18.624854863235353,11604022.178369235,Relatively Moderate,33.819471817106816,Relatively Low,59.887800000000006,Very High,2.99439,0.9219849430614699,2021
3286,C19061,IA,19,061,Dubuque,99148,20647518650.0,504793583.0,622.6844352300001,17820214.615181766,77.85555202036271,Relatively Low,80.68709377901578,19104066.124983355,Relatively Low,22.25,Relatively Low,98.12000274658203,Very High,2.857283115386963,0.9327969500627601,2023
3287,C19061,IA,19,061,Dubuque,99148,23178041898.0,566660189.0,622.6844352300001,24449869.37439722,63.58142493638677,Relatively Low,80.63118811881188,41723724.732877,Relatively Low,10.62340967,Very Low,96.94656488549617,Very High,2.681543999,0.585994408,2025
3288,C19063,IA,19,063,Emmet,10302,1320078000.0,234921000.0,395.883177565,6020283.058641283,11.167647882,Relatively Low,13.0448024147,4960192.46972,Relatively Low,42.0575482854,Relatively Moderate,56.7662,Relatively High,2.83831,1.2137196480565449,2020
3289,C19063,IA,19,063,Emmet,10302,1320078000.0,234921000.0,395.88317756468825,4368853.595888135,10.290207973680827,Relatively Low,12.020226224294959,3599557.445480687,Relatively Low,42.05754828537643,Relatively Moderate,56.766200000000005,Relatively High,2.83831,1.2137196480565449,2021
3290,C19063,IA,19,063,Emmet,9388,2502949896.0,269455582.0,406.5847071,3483672.764949121,28.889595927457844,Very Low,31.75487465181058,3290732.9991112426,Very Low,28.959999084472656,Relatively Low,74.16000366210938,Relatively High,2.6890480518341064,1.0586312429145688,2023
3291,C19063,IA,19,063,Emmet,9388,2809706994.0,302479580.0,406.5847071,14064387.99347371,42.74809160305343,Very Low,48.29826732673268,14067744.655822799,Very Low,33.55597964,Relatively Low,67.14376590330788,Relatively High,2.533786831,0.999761393,2025
3292,C19065,IA,19,065,Fayette,20880,2573220000.0,372873000.0,730.829676477,8088532.126955467,12.5835660827,Relatively Low,14.6166327643,6614327.45921,Relatively Low,43.2794639338,Relatively Moderate,58.091402,Very High,2.9045701,1.2228805085379826,2020
3293,C19065,IA,19,065,Fayette,20880,2573220000.0,372873000.0,730.8296764768997,6198050.926550578,11.787667033406937,Relatively Low,13.692427066316839,5068402.745220521,Relatively Low,43.27946393378006,Relatively Moderate,58.091401999999995,Very High,2.9045701,1.2228805085379826,2021
3294,C19065,IA,19,065,Fayette,19509,5660372034.0,427678549.0,738.7230591,7394787.494310828,56.06108813235762,Relatively Low,59.64097802537914,7530365.70939479,Relatively Low,19.889999389648438,Very Low,74.27999877929688,Relatively High,2.689816951751709,0.9819957993653858,2023
3295,C19065,IA,19,065,Fayette,19509,6354097187.0,480094074.0,738.7230591,17331891.423067044,50.89058524173028,Relatively Low,50.21658415841584,14883057.785958324,Relatively Low,55.40712468,Relatively Moderate,73.82315521628499,Relatively High,2.555386612,1.164538341,2025
3296,C19067,IA,19,067,Floyd,16303,1797798000.0,281044000.0,500.63185325,5756503.128994752,11.0113293959,Relatively Low,12.727295541,4663666.83183,Relatively Low,43.5947970043,Relatively Moderate,58.2236,Very High,2.91118,1.2343298388525599,2020
3297,C19067,IA,19,067,Floyd,16303,1797798000.0,281044000.0,500.63185325016013,5667613.233221859,11.41176158021803,Relatively Low,13.18998219000511,4591652.129620803,Relatively Low,43.59479700433583,Relatively Moderate,58.2236,Very High,2.91118,1.2343298388525599,2021
3298,C19067,IA,19,067,Floyd,15615,3686895108.0,322354264.0,506.41338267000003,5109271.34820472,42.95259306395164,Very Low,49.11792014856082,5263178.319508313,Very Low,17.219999313354492,Very Low,86.76000213623047,Very High,2.747714042663574,0.9707577889327581,2023
3299,C19067,IA,19,067,Floyd,15615,4138754431.0,361861431.0,506.41338267000003,15824419.967425507,47.74173027989822,Relatively Low,49.65965346534654,14560821.496125966,Relatively Low,46.02417303,Relatively Moderate,83.14249363867684,Very High,2.589801666,1.086780713,2025
3300,C19069,IA,19,069,Franklin,10680,1362716000.0,382726000.0,581.971978193,8427264.389747528,12.4449561303,Relatively Low,15.2015610604,7313040.24758,Relatively Low,40.6779661017,Relatively Moderate,57.416802,Relatively High,2.8708401,1.1523612758095023,2020
3301,C19069,IA,19,069,Franklin,10680,1362716000.0,382726000.0,581.9719781925462,5778481.943948327,11.163890975811643,Relatively Low,13.637213412679948,5014470.77860986,Relatively Low,40.67796610169491,Relatively Moderate,57.416802000000004,Relatively High,2.8708401,1.1523612758095023,2021
3302,C19069,IA,19,069,Franklin,10019,2897977030.0,439041229.0,588.40799472,5056685.421467224,42.443525294304806,Very Low,45.83720210461158,4856768.77172717,Very Low,25.329999923706055,Relatively Low,65.5,Relatively High,2.657794952392578,1.0411624804754622,2023
3303,C19069,IA,19,069,Franklin,10019,3253147953.0,492849343.0,588.40799472,8071591.620462034,21.946564885496183,Very Low,38.49009900990099,10845885.542026706,Very Low,10.62340967,Very Low,51.68575063613231,Relatively Moderate,2.48276599,0.744207708,2025
3304,C19071,IA,19,071,Fremont,7441,922719000.0,150746000.0,511.124555411,4191290.7965242392,9.70585752918,Relatively Low,11.1399815079,3357088.68616,Relatively Low,42.8064643279,Relatively Moderate,56.768598,Relatively High,2.8384299,1.2484897446419385,2020
3305,C19071,IA,19,071,Fremont,7441,922719000.0,150746000.0,511.1245554106306,4180953.0127228494,10.186216098810585,Relatively Low,11.691114763106027,3348808.4549079966,Relatively Low,42.806464327946394,Relatively Moderate,56.768598,Relatively High,2.8384299,1.2484897446419385,2021
3306,C19071,IA,19,071,Fremont,6605,2092444880.0,172892928.0,521.85398967,4518502.229654516,38.18008272351256,Very Low,46.95140823274528,5003184.410575663,Very Low,1.590000033378601,Very Low,64.19000244140625,Relatively High,2.6524369716644287,0.9031252616040631,2023
3307,C19071,IA,19,071,Fremont,6605,2348891212.0,194082379.0,521.85398967,6242920.018387603,14.980916030534353,Very Low,20.266089108910894,6675415.160045586,Very Low,24.90458015,Relatively Low,47.900763358778626,Relatively Moderate,2.469693188,0.93521075,2025
3308,C19073,IA,19,073,Greene,9336,1280264000.0,299448000.0,569.601186328,6957424.917789224,11.7668403713,Relatively Low,13.895237269,5815763.33642,Relatively Low,42.7276310603,Relatively Moderate,58.303198,Very High,2.9151599,1.1963046835519953,2020
3309,C19073,IA,19,073,Greene,9336,1280264000.0,299448000.0,569.6011863284112,6027899.002030522,11.569372515076573,Relatively Low,13.662134449939979,5038765.696488665,Relatively Low,42.727631060307445,Relatively Moderate,58.303197999999995,Very High,2.9151599,1.1963046835519953,2021
3310,C19073,IA,19,073,Greene,8769,2635550867.0,343415889.0,577.0279741200001,5686098.574805189,46.5478841870824,Very Low,51.43918291550603,5611497.340379201,Very Low,18.049999237060547,Very Low,96.69000244140625,Very High,2.825601100921631,1.0132943544121766,2023
3311,C19073,IA,19,073,Greene,8769,2958559305.0,385504331.0,577.0279741200001,10722151.578460606,31.774809160305345,Very Low,42.790841584158414,12190026.504906997,Very Low,20.22900763,Relatively Low,95.16539440203562,Very High,2.661724456,0.879583943,2025
3312,C19075,IA,19,075,Grundy,12453,1652140000.0,266709000.0,501.854524384,6451934.004324638,9.72889698386,Relatively Low,14.9515281945,7008641.56996,Relatively Low,33.7012219156,Relatively Low,59.843402,Very High,2.9921701,0.9205684068619678,2020
3313,C19075,IA,19,075,Grundy,12453,1652140000.0,266709000.0,501.8545243840707,3775766.930198966,8.221464551327179,Relatively Low,12.635781264570928,4101560.4077374265,Relatively Low,33.701221915648404,Relatively Low,59.843402000000005,Very High,2.9921701,0.9205684068619678,2021
3314,C19075,IA,19,075,Grundy,12329,3421693724.0,305871616.0,506.95796151,4186605.690212966,35.47566019726376,Very Low,47.415660786134325,5060360.781971615,Very Low,0.25,Very Low,96.94000244140625,Very High,2.8309030532836914,0.8273334393722385,2023
3315,C19075,IA,19,075,Grundy,12329,3841050436.0,343358699.0,506.95796151,5790061.991951806,13.136132315521628,Very Low,32.92079207920792,9521321.71506157,Very Low,10.62340967,Very Low,94.65648854961832,Very High,2.657032871,0.608115361,2025
3316,C19077,IA,19,077,Guthrie,10954,1621290000.0,227093000.0,590.619779977,7710671.773630027,11.9638022908,Relatively Low,14.7517859474,6771629.40924,Relatively Low,40.402049665,Relatively Moderate,57.564998,Relatively High,2.8782499,1.1386730294349374,2020
3317,C19077,IA,19,077,Guthrie,10954,1621290000.0,227093000.0,590.6197799772717,5728939.441003059,11.073549831349634,Relatively Low,13.654425318338603,5031241.886747792,Relatively Low,40.40204966495861,Relatively Moderate,57.564998,Relatively High,2.8782499,1.1386730294349374,2021
3318,C19077,IA,19,077,Guthrie,10623,3933034029.0,260469509.0,599.04477204,6787741.633783452,53.03849825007955,Relatively Low,55.95790776849273,6605548.980425204,Relatively Low,6.139999866485596,Very Low,87.2699966430664,Very High,2.749985933303833,1.027581757988345,2023
3319,C19077,IA,19,077,Guthrie,10623,4415059701.0,292392190.0,599.04477204,9178355.271114795,26.52671755725191,Very Low,47.896039603960396,13911555.287683878,Very Low,10.62340967,Very Low,85.84605597964376,Very High,2.601580311,0.659764856,2025
3320,C19079,IA,19,079,Hamilton,15673,2134452000.0,586788000.0,576.75029652,11293977.044649223,13.57231248,Relatively Low,17.3809241709,10347507.095,Relatively Moderate,39.1407173827,Relatively Moderate,57.922,Very High,2.8961,1.0914684030616963,2020
3321,C19079,IA,19,079,Hamilton,15673,2134452000.0,586788000.0,576.7502965204478,6960751.351922623,11.655517548797818,Relatively Low,14.92692952291793,6377419.0186329745,Relatively Low,39.14071738273551,Relatively Moderate,57.922000000000004,Very High,2.8961,1.0914684030616963,2021
3322,C19079,IA,19,079,Hamilton,15039,5440074266.0,673035258.0,583.31587002,5059574.169853664,42.47534202990773,Very Low,52.089136490250695,5772680.490561262,Relatively Low,5.949999809265137,Very Low,82.87999725341797,Very High,2.7264750003814697,0.876468770119258,2023
3323,C19079,IA,19,079,Hamilton,15039,6106800115.0,755521265.0,583.31587002,14106229.227155624,42.907124681933844,Relatively Low,51.670792079207914,15509661.745057916,Relatively Low,22.42366412,Relatively Low,71.46946564885496,Relatively High,2.547907765,0.909512371,2025
3324,C19081,IA,19,081,Hancock,11341,1690377000.0,422596000.0,571.004338526,7976402.253743352,10.9371559586,Relatively Low,15.9187555488,8234804.78256,Relatively Low,34.8443042964,Relatively Low,58.600798,Very High,2.9300399,0.9686206855366015,2020
3325,C19081,IA,19,081,Hancock,11341,1690377000.0,422596000.0,571.0043385256091,5482074.546211466,9.80640688353361,Relatively Low,14.273551182016014,5659671.146889123,Relatively Low,34.844304296413085,Relatively Low,58.600798,Very High,2.9300399,0.9686206855366015,2021
3326,C19081,IA,19,081,Hancock,10795,3869099722.0,484736930.0,578.8226429700001,4566366.227041946,38.530066815144764,Very Low,44.59919529557412,4671320.467313994,Very Low,7.380000114440918,Very Low,85.7699966430664,Very High,2.7429909706115723,0.977532211500703,2023
3327,C19081,IA,19,081,Hancock,10795,4343289719.0,544145429.0,578.8226429700001,9835929.791855345,28.78498727735369,Very Low,39.48019801980198,11166549.586619463,Very Low,19.72010178,Very Low,80.56615776081425,Very High,2.58059169,0.880838769,2025
3328,C19083,IA,19,083,Hardin,17534,2423275000.0,484609000.0,569.310456156,13485593.167855673,14.6110289829,Relatively Low,18.5041157727,12195674.4863,Relatively Moderate,39.4560504533,Relatively Moderate,57.743802,Very High,2.8871901,1.1057685397396184,2020
3329,C19083,IA,19,083,Hardin,17534,2423275000.0,484609000.0,569.3104561556356,7765375.2183142705,12.217482121836039,Relatively Low,15.473595055211755,7022604.586076239,Relatively Low,39.45605045329128,Relatively Moderate,57.743802,Very High,2.8871901,1.1057685397396184,2021
3330,C19083,IA,19,083,Hardin,16876,6017711791.0,555867379.0,575.7499000500001,8858504.768727478,60.92904867960547,Relatively Low,64.84060662333643,8921762.960029935,Relatively Low,16.520000457763672,Very Low,84.25,Very High,2.733604907989502,0.9929096758582515,2023
3331,C19083,IA,19,083,Hardin,16876,6755231871.0,623993499.0,575.7499000500001,21002069.785629056,58.396946564885496,Relatively Low,61.417079207920786,20414099.066466067,Relatively Low,38.29516539,Relatively Low,80.53435114503816,Very High,2.580359555,1.028802188,2025
3332,C19085,IA,19,085,Harrison,14928,1853991000.0,216201000.0,696.847491961,4977009.782739244,9.70942288092,Relatively Low,12.7693209093,4702217.21247,Relatively Low,38.3523847063,Relatively Moderate,58.2794,Very High,2.91397,1.05843893590039,2020
3333,C19085,IA,19,085,Harrison,14928,1853991000.0,216201000.0,696.8474919609193,5274459.781077588,10.345133469717984,Relatively Low,13.605063662151125,4983244.287579731,Relatively Low,38.35238470634608,Relatively Moderate,58.279399999999995,Very High,2.91397,1.05843893590039,2021
3334,C19085,IA,19,085,Harrison,14559,3415922002.0,248000458.0,708.7164926400001,6194866.435798987,49.44320712694877,Relatively Low,55.6793562364593,6551788.647998696,Relatively Low,2.4200000762939453,Very Low,75.33000183105469,Relatively High,2.6943299770355225,0.9455229355866456,2023
3335,C19085,IA,19,085,Harrison,14559,3834571342.0,278394955.0,708.7164926400001,10603556.674716745,31.297709923664126,Very Low,34.65346534653465,9829771.48378774,Very Low,44.21119593,Relatively Moderate,69.3384223918575,Relatively High,2.541042342,1.078718533,2025
3336,C19087,IA,19,087,Henry,20145,2258686000.0,177825000.0,434.287583654,4220590.512313197,9.05575881528,Relatively Low,11.9794680516,4012462.4286,Relatively Low,37.8399684667,Relatively Moderate,57.836198,Very High,2.8918099,1.0518704130983765,2020
3337,C19087,IA,19,087,Henry,20145,2258686000.0,177825000.0,434.28758365427956,2632865.824357747,7.892880007326535,Very Low,10.441790309598742,2503032.4948511575,Very Low,37.839968466692945,Relatively Moderate,57.836198,Very High,2.8918099,1.0518704130983765,2021
3338,C19087,IA,19,087,Henry,20465,4678582340.0,203946946.0,440.92425897000004,3942271.841056574,33.24848870505886,Very Low,36.025998142989785,3740244.002455403,Very Low,20.309999465942383,Relatively Low,90.70999908447266,Very High,2.7704930305480957,1.0540146146798293,2023
3339,C19087,IA,19,087,Henry,20465,5251981090.0,228942322.0,440.92425897000004,10498280.539489143,30.852417302798983,Very Low,33.75618811881188,9657658.893471058,Very Low,46.34223919,Relatively Moderate,86.86386768447836,Very High,2.606881479,1.087041969,2025
3340,C19089,IA,19,089,Howard,9566,1267060000.0,284994000.0,473.247668901,5317800.964543648,10.7497259874,Relatively Low,12.1949666768,4193447.4034,Relatively Low,44.7772960189,Relatively High,58.695598,Very High,2.9347799,1.2681215365267333,2020
3341,C19089,IA,19,089,Howard,9566,1267060000.0,284994000.0,473.2476689005783,3626854.11550947,9.695089285279593,Relatively Low,10.99896386580443,2860020.9136445117,Relatively Low,44.777296018919984,Relatively High,58.695598000000004,Very High,2.9347799,1.2681215365267333,2021
3342,C19089,IA,19,089,Howard,9449,4448444874.0,326868654.0,478.38738519000003,4026104.7243330297,34.075723830734965,Very Low,38.347260909935,3985393.8591686934,Very Low,5.510000228881836,Very Low,85.61000061035156,Very High,2.7419369220733643,1.0102150167845212,2023
3343,C19089,IA,19,089,Howard,9449,4993638385.0,366929097.0,478.38738519000003,6397768.087749163,15.585241730279897,Very Low,31.71410891089109,9208672.038974164,Very Low,10.62340967,Very Low,75.06361323155217,Relatively High,2.559048482,0.69475469,2025
3344,C19091,IA,19,091,Humboldt,9815,1177085000.0,180894000.0,434.363547678,6287057.904599152,11.27841317,Relatively Low,13.382790857,5289378.94276,Relatively Low,42.7276310603,Relatively Moderate,58.583998,Very High,2.9291999,1.1886193015542506,2020
3345,C19091,IA,19,091,Humboldt,9815,1177085000.0,180894000.0,434.3635476783713,4502852.903209531,10.330174489638983,Relatively Low,12.258006773121837,3788305.3870331356,Relatively Low,42.727631060307445,Relatively Moderate,58.583997999999994,Very High,2.9291999,1.1886193015542506,2021
3346,C19091,IA,19,091,Humboldt,9597,2200833885.0,207526061.0,440.07264873,3576351.4776502787,29.653197581928094,Very Low,36.42835035592696,3782673.409721465,Very Low,9.550000190734863,Very Low,84.66000366210938,Very High,2.736262083053589,0.9454560545615862,2023
3347,C19091,IA,19,091,Humboldt,9597,2470564181.0,232960087.0,440.07264873,8567587.706205023,24.077608142493638,Very Low,34.12747524752475,9743982.770332102,Very Low,19.33842239,Very Low,73.9821882951654,Relatively High,2.555843657,0.879269587,2025
3348,C19093,IA,19,093,Ida,7089,992038000.0,222788000.0,431.50754076,3379123.9852917544,8.92390189842,Very Low,10.1296308305,2668096.10615,Very Low,44.6984627513,Relatively High,58.622598,Very High,2.9311299,1.2664926040343243,2020
3349,C19093,IA,19,093,Ida,7089,992038000.0,222788000.0,431.50754075961777,4138156.288565345,10.202830605554663,Relatively Low,11.580761523618909,3267414.4921048377,Relatively Low,44.698462751281035,Relatively High,58.622598,Very High,2.9311299,1.2664926040343243,2021
