,nri_id,stateabbrv,county,risk_value,eal_valt,sovi_score,resl_score,crf_value,year
5773,C28079,MS,Leake,8539941.86558061,5426734.03421074,97.7699966430664,7.800000190734863,1.5736798250557076,2023
5774,C28079,MS,Leake,19386727.435456607,10914844.273250518,95.80152672,11.38676844783715,1.776179939,2025
5775,C28081,MS,Lee,6028672.4775789315,5970432.28003,35.3173039022,56.3828,1.0097547706459604,2020
5776,C28081,MS,Lee,7541881.7352382615,7469023.127678385,35.31730390224675,56.382799999999996,1.0097547706459604,2021
5777,C28081,MS,Lee,19030428.389698904,14839907.892178122,75.45999908447266,62.380001068115234,1.2823818401008769,2023
5778,C28081,MS,Lee,46653208.968779296,37932128.46824257,62.11832061,63.80407124681934,1.229912764,2025
5779,C28083,MS,Leflore,14958924.972428467,8738789.25045,57.2329523059,53.877,1.711784612686267,2020
5780,C28083,MS,Leflore,11572771.822705504,6760647.184779048,57.23295230587308,53.876999999999995,1.711784612686267,2021
5781,C28083,MS,Leflore,15391298.171417564,10484517.299355527,93.05999755859375,37.68000030517578,1.4680025538575487,2023
5782,C28083,MS,Leflore,33662220.98403648,20040321.55287743,98.21882952,57.474554707379134,1.679724594,2025
5783,C28085,MS,Lincoln,6858864.859489398,6586482.26145,35.159637367,54.2598,1.0413547911050525,2020
5784,C28085,MS,Lincoln,5449117.0074323155,5232719.006026646,35.15963736696886,54.2598,1.0413547911050525,2021
5785,C28085,MS,Lincoln,7869140.366561859,6443575.604654022,71.19999694824219,30.549999237060547,1.2212381524441476,2023
5786,C28085,MS,Lincoln,16188861.654960657,10956179.752818875,82.56997455,34.31933842239186,1.477600954,2025
5787,C28087,MS,Lowndes,14101064.070947053,11869271.519,40.0867165944,54.970998,1.1880311313440308,2020
5788,C28087,MS,Lowndes,11323343.45050644,9531184.117790107,40.08671659440284,54.970997999999994,1.1880311313440308,2021
5789,C28087,MS,Lowndes,17634323.596398193,14026027.272632463,78.29000091552734,56.90999984741211,1.25725718720127,2023
5790,C28087,MS,Lowndes,45918598.51035386,33638521.27810843,76.0178117,64.94910941475827,1.36505996,2025
5791,C28089,MS,Madison,6906526.829823192,10076642.6668,19.9842333465,55.855798,0.6853995976833096,2020
5792,C28089,MS,Madison,11980128.078354212,17479041.596825764,19.98423334647221,55.85579799999999,0.6853995976833096,2021
5793,C28089,MS,Madison,24301086.4848252,25773643.77021342,34.209999084472656,86.9800033569336,0.9428657702218243,2023
5794,C28089,MS,Madison,49051508.72250505,54281827.23794319,22.45547074,92.6526717557252,0.903645128,2025
5795,C28091,MS,Marion,6388979.240414177,4672034.06546,40.7962160032,50.4532,1.3674941472810365,2020
5796,C28091,MS,Marion,10405825.827542271,7609411.600211953,40.79621600315333,50.4532,1.3674941472810365,2021
5797,C28091,MS,Marion,23095622.35211206,15283093.660096703,94.37000274658203,16.139999389648438,1.5111876473291155,2023
5798,C28091,MS,Marion,22162350.221058942,15701670.401468806,74.87277354,17.970737913486005,1.411464491,2025
5799,C28093,MS,Marshall,5174645.339865177,4767300.92001,35.0019708317,52.0748,1.0854455019076754,2020
5800,C28093,MS,Marshall,4594576.116324588,4232894.335320935,35.001970831690976,52.0748,1.0854455019076754,2021
5801,C28093,MS,Marshall,13545260.709408319,10039768.377215855,85.58000183105469,18.780000686645508,1.34916067786462,2023
5802,C28093,MS,Marshall,31034869.181696065,19394190.150358055,88.35877863,17.84351145038168,1.600214752,2025
5803,C28095,MS,Monroe,4534957.794552962,3637900.96227,40.5991328341,53.9192,1.246586380879157,2020
5804,C28095,MS,Monroe,6033068.449655802,4839671.39557627,40.59913283405597,53.919200000000004,1.246586380879157,2021
5805,C28095,MS,Monroe,9502282.677857416,7632905.981903321,66.55000305175781,43.7599983215332,1.244910221662124,2023
5806,C28095,MS,Monroe,28760760.58037628,19584507.00026236,84.00127226,54.07124681933843,1.46854657,2025
5807,C28097,MS,Montgomery,4010676.6487340606,2674068.07801,48.3642096965,54.9924,1.4998408910063143,2020
5808,C28097,MS,Montgomery,2109490.788081488,1406476.3807487143,48.36420969649192,54.992399999999996,1.4998408910063143,2021
5809,C28097,MS,Montgomery,2866786.25010469,1970992.9230895198,90.0999984741211,27.59000015258789,1.4544883528100239,2023
5810,C28097,MS,Montgomery,5268191.954739062,4064100.8557324195,66.95292621,38.54961832061068,1.296274906,2025
5811,C28099,MS,Neshoba,8412253.553654497,5330908.29309,49.6255419787,53.2976,1.57801505693853,2020
5812,C28099,MS,Neshoba,9383267.739643395,5946247.279698111,49.62554197871501,53.2976,1.57801505693853,2021
5813,C28099,MS,Neshoba,12260555.514530752,8166172.1785214245,95.51000213623047,29.40999984741211,1.5013834201020557,2023
5814,C28099,MS,Neshoba,20958963.247389212,14989560.725936059,76.27226463,37.88167938931298,1.398237322,2025
5815,C28101,MS,Newton,6103131.969398937,5053636.8874,39.1801340166,53.0796,1.2076712485251155,2020
5816,C28101,MS,Newton,6643994.393860726,5501492.564284189,39.18013401655499,53.07959999999999,1.2076712485251155,2021
5817,C28101,MS,Newton,7849671.857709344,5979796.305363058,76.61000061035156,26.799999237060547,1.3126988708075664,2023
5818,C28101,MS,Newton,17924092.63965657,10745722.320349744,94.37022901,32.156488549618324,1.6680212,2025
5819,C28103,MS,Noxubee,4066943.042990336,2397316.68471,52.8182893181,50.6278,1.696456320906267,2020
5820,C28103,MS,Noxubee,3902439.3286369103,2300347.6603230084,52.81828931809224,50.6278,1.696456320906267,2021
5821,C28103,MS,Noxubee,4644340.711826269,2710722.143875402,98.79000091552734,12.920000076293945,1.7133223050247621,2023
5822,C28103,MS,Noxubee,9891717.880878406,5462509.891274441,99.42748092,22.74173027989822,1.810837523,2025
5823,C28105,MS,Oktibbeha,7060448.768691771,7749394.16548,29.2077256602,52.358798,0.9110968700163472,2020
5824,C28105,MS,Oktibbeha,5364866.329640941,5888359.960609548,29.20772566022862,52.358798,0.9110968700163472,2021
5825,C28105,MS,Oktibbeha,12040163.697881887,9554940.27421629,78.04000091552734,42.43000030517578,1.2600982687847766,2023
5826,C28105,MS,Oktibbeha,23956327.15675647,19179693.407161593,63.23155216,52.767175572519086,1.249046408,2025
5827,C28107,MS,Panola,6042115.946271546,5329559.15614,37.0910524241,53.0624,1.1336990113545573,2020
5828,C28107,MS,Panola,4975978.185726862,4389152.796191913,37.09105242412298,53.062400000000004,1.1336990113545573,2021
5829,C28107,MS,Panola,10816803.180622995,8354577.287326518,84.91000366210938,21.260000228881836,1.2947157957388882,2023
5830,C28107,MS,Panola,29388667.095024202,17330596.608960547,94.52926209,22.96437659033079,1.695767766,2025
5831,C28109,MS,Pearl River,12814426.082974475,11322441.2093,36.9333858888,52.880002,1.1317723665854844,2020
5832,C28109,MS,Pearl River,18051095.557744015,15949404.748415537,36.933385888845095,52.880002000000005,1.1317723665854844,2021
5833,C28109,MS,Pearl River,44863520.78224621,38672966.27918376,61.709999084472656,23.010000228881836,1.160074467998453,2023
5834,C28109,MS,Pearl River,62100105.4636306,43845209.89331111,75.95419847,22.868956743002546,1.416348687,2025
5835,C28111,MS,Perry,2846089.139956787,2550944.18544,35.2384706346,51.145,1.1157002792148034,2020
5836,C28111,MS,Perry,2257258.0487778713,2023176.0185329183,35.23847063460781,51.144999999999996,1.1157002792148034,2021
5837,C28111,MS,Perry,6153354.692445412,4366692.248204515,75.6500015258789,19.860000610351562,1.409156941384072,2023
5838,C28111,MS,Perry,7475835.19725301,5833593.793837201,64.7264631,30.375318066157757,1.281514528,2025
5839,C28113,MS,Pike,24406632.929566737,17104755.9442,45.0532124557,53.451,1.4268916206221993,2020
5840,C28113,MS,Pike,15661326.704520449,10975834.799346073,45.053212455656286,53.451,1.4268916206221993,2021
5841,C28113,MS,Pike,17364089.236338966,12017278.899981394,97.0999984741211,23.809999465942383,1.4449268741167227,2023
5842,C28113,MS,Pike,30239022.83467748,17715228.642046202,97.20101781,40.26717557251908,1.706950751,2025
5843,C28115,MS,Pontotoc,3825316.6429266967,3806492.04745,33.7012219156,54.1538,1.004945392041291,2020
5844,C28115,MS,Pontotoc,2639326.548444364,2626338.2760363165,33.701221915648404,54.153800000000004,1.004945392041291,2021
5845,C28115,MS,Pontotoc,8162493.9650346,5679094.990785467,72.72000122070312,31.1299991607666,1.437287803475472,2023
5846,C28115,MS,Pontotoc,16956727.453265313,12804391.123055482,68.28880407,27.89440203562341,1.324290026,2025
5847,C28117,MS,Prentiss,4706870.628015545,4031856.2709,38.7859676784,54.071798,1.1674202431241099,2020
5848,C28117,MS,Prentiss,3271596.721595195,2802415.617567279,38.785967678360265,54.071798,1.1674202431241099,2021
5849,C28117,MS,Prentiss,5819277.756565002,4627261.358509163,84.33999633789062,29.219999313354492,1.2576073201190194,2023
5850,C28117,MS,Prentiss,17544415.64574508,11961388.1722688,81.48854962,32.25190839694657,1.466754142,2025
5851,C28119,MS,Quitman,3029290.017859966,1765365.97176,57.1935356721,53.7322,1.7159558223725608,2020
5852,C28119,MS,Quitman,2207252.9901890075,1286311.0817953087,57.193535672053606,53.7322,1.7159558223725608,2021
5853,C28119,MS,Quitman,3720965.1157225897,2158826.9279961674,95.93000030517578,13.970000267028809,1.7236051058416275,2023
5854,C28119,MS,Quitman,7237510.989481847,4069854.4892116063,98.63231552,26.14503816793893,1.778321807,2025
5855,C28121,MS,Rankin,11332350.794495603,15701240.9455,23.3740638549,57.365798,0.7217487352643597,2020
5856,C28121,MS,Rankin,14039107.063252011,19451515.987914845,23.37406385494679,57.365798000000005,0.7217487352643597,2021
5857,C28121,MS,Rankin,27497790.70064617,26072360.5643612,37.36000061035156,74.7300033569336,1.0546720782249928,2023
5858,C28121,MS,Rankin,57891092.98652619,60190085.87953134,28.75318066,70.96055979643766,0.961804459,2025
5859,C28123,MS,Scott,10272334.788380345,6743478.75058,45.6838785968,51.002998,1.5232990520652019,2020
5860,C28123,MS,Scott,8286068.4736429285,5439554.670771409,45.68387859676783,51.002998000000005,1.5232990520652019,2021
5861,C28123,MS,Scott,12774319.076560184,7927551.562182125,97.44999694824219,10.569999694824219,1.6113826540718137,2023
5862,C28123,MS,Scott,19463281.717901252,11628058.591601033,91.88931298,14.53562340966921,1.673820403,2025
5863,C28125,MS,Sharkey,3513171.268893487,1934680.30724,66.5746945211,54.94,1.8158924013163444,2020
5864,C28125,MS,Sharkey,3096794.992329153,1705384.6307657214,66.57469452108789,54.94,1.8158924013163444,2021
5865,C28125,MS,Sharkey,3504011.090761051,2157979.9067719253,95.83000183105469,25.459999084472656,1.6237459300548467,2023
5866,C28125,MS,Sharkey,6444221.705831244,3833067.9021154805,96.3740458,41.69847328244275,1.681217727,2025
5867,C28127,MS,Simpson,5785743.275479186,4700385.75612,39.4560504533,52.7634,1.2309081798118438,2020
5868,C28127,MS,Simpson,5642319.886533729,4583867.407068667,39.45605045329128,52.763400000000004,1.2309081798118438,2021
5869,C28127,MS,Simpson,7116652.473512344,5433421.064247641,71.61000061035156,35.810001373291016,1.309792189738525,2023
5870,C28127,MS,Simpson,17337279.5273611,12374766.89237303,76.33587786,36.67302798982188,1.401018676,2025
5871,C28129,MS,Smith,4336048.91153367,3902401.32593,35.4749704375,51.672,1.1111232672873093,2020
5872,C28129,MS,Smith,3784753.4145210623,3406240.8068918763,35.47497043752463,51.672000000000004,1.1111232672873093,2021
5873,C28129,MS,Smith,7287022.266885021,5778154.33570706,55.0,11.329999923706055,1.2611331998963167,2023
5874,C28129,MS,Smith,15619688.443648426,9779160.087529376,87.34096692,13.263358778625955,1.59724233,2025
5875,C28131,MS,Stone,3415240.9425014323,3655591.47701,30.3113914072,53.0162,0.9342512597427444,2020
5876,C28131,MS,Stone,6057052.584850037,6483322.898079803,30.311391407173826,53.016200000000005,0.9342512597427444,2021
5877,C28131,MS,Stone,23331811.21409357,18170764.001562905,82.45999908447266,27.65999984741211,1.284030281395254,2023
5878,C28131,MS,Stone,17746091.463054188,12558376.37905009,76.78117048,31.93384223918575,1.41308804,2025
5879,C28133,MS,Sunflower,8443518.98918511,6116460.86487,42.8852975956,52.723198,1.3804582708410038,2020
5880,C28133,MS,Sunflower,4864252.555385416,3523650.557305157,42.885297595585335,52.723198,1.3804582708410038,2021
5881,C28133,MS,Sunflower,11201528.284114117,6966141.970724711,96.20999908447266,16.739999771118164,1.6079959798678614,2023
5882,C28133,MS,Sunflower,29626680.97116321,17927617.177620664,93.86132316,32.220101781170484,1.652572156,2025
5883,C28135,MS,Tallahatchie,3877606.1840335485,2711964.32929,43.4371304691,51.4398,1.429814596805083,2020
5884,C28135,MS,Tallahatchie,4232204.4018446645,2959967.2651975397,43.43713046905794,51.439800000000005,1.429814596805083,2021
5885,C28135,MS,Tallahatchie,5477005.461677283,3676606.0327143385,95.66999816894531,9.869999885559082,1.489690604036179,2023
