,nri_id,stateabbrv,county,risk_val_2025,eal_valt_2025,sovi_score_2025,resl_score_2025,crf_value_2025,risk_val_2023,eal_valt_2023,sovi_score_2023,resl_score_2023,crf_value_2023,risk_val_2021,eal_valt_2021,sovi_score_2021,resl_score_2021,crf_value_2021,risk_val_2020,eal_valt_2020,sovi_score_2020,resl_score_2020,crf_value_2020
1844,C36011,NY,Cayuga,23230800.589285456,23788661.325646125,31.01145038,84.22391857506362,0.976549301,3693648.936430879,3476512.155250113,47.900001525878906,80.6500015258789,1.0624582257976154,2031189.0199873706,2041144.4680579589,35.19905400078833,57.10480200000001,0.9951226146770197,3190286.1963845193,3205922.71679,35.1990540008,57.104802,0.9951226146770197
1845,C36013,NY,Chautauqua,55813529.94995553,43575356.278776206,70.29262087,89.8854961832061,1.2808508,9775143.567680893,8574819.671321042,64.58000183105469,83.51000213623047,1.139982406904066,5774726.109452049,4453300.574704044,44.14662987780844,56.718602,1.2967294734727903,4303299.284957939,3318579.06602,44.1466298778,56.718602,1.2967294734727903
1846,C36015,NY,Chemung,18956092.03827316,18111184.593990687,40.96692112,86.22773536895674,1.046651142,6010169.655452978,5490383.17298308,57.9900016784668,83.73999786376953,1.0946721687891745,4031669.9964085114,3656607.9218625426,39.77138352384706,58.32220000000001,1.1025710392146517,5294882.287239021,4802304.8846,39.7713835238,58.3222,1.1025710392146517
1847,C36017,NY,Chenango,32399698.905884814,27043779.087506197,57.91984733,57.347328244274806,1.198046279,12273338.730901737,9978043.518640436,51.880001068115234,59.58000183105469,1.2300345962586108,5902014.0603974,5538862.083539841,37.32755222703981,56.469598000000005,1.0655643652758133,7727444.036567483,7251973.02799,37.327552227,56.469598,1.0655643652758133
1848,C36019,NY,Clinton,29015653.59527831,28022079.270172648,38.96310433,77.2264631043257,1.035456838,5314125.741735146,4758313.622055747,38.88999938964844,69.41000366210938,1.1168086351229767,2713181.0734357308,3038316.298293382,31.21797398502168,57.398199999999996,0.8929883550832811,4042019.333252915,4526396.46446,31.217973985,57.3982,0.8929883550832811
1849,C36021,NY,Columbia,28952642.20740609,24649097.21594,57.15648855,79.45292620865139,1.174592398,9084753.461281788,8276874.306347972,42.0099983215332,74.05999755859375,1.0976067927374722,3591436.3469238076,3525459.9765997943,35.90855340953883,56.704798,1.0187142587809621,4301595.216644202,4222572.89477,35.9085534095,56.704798,1.0187142587809621
1850,C36023,NY,Cortland,17435408.182646178,17126208.22830317,37.21374046,86.70483460559797,1.018054198,4603501.57950179,4417743.918400264,32.02000045776367,85.19999694824219,1.0420480825807557,2973029.740103838,2983991.6852206863,36.223886480094606,58.685002,0.996326415662905,3784606.8661382524,3798561.20107,36.2238864801,58.685002,0.996326415662905
1851,C36025,NY,Delaware,52510172.91571551,35482503.48494373,85.8778626,63.167938931297705,1.479889178,23702145.656672426,18757890.98670463,47.290000915527344,56.33000183105469,1.2635826529470837,12793417.959224986,9494658.316492148,44.06779661016949,55.062198,1.347433212736357,14426024.217241928,10706300.0087,44.0677966102,55.062198,1.347433212736357
1852,C36027,NY,Dutchess,76208543.30212846,85179593.5261731,21.02417303,75.15903307888041,0.894680758,17168094.51320036,16149138.478790065,45.61000061035156,78.38999938964844,1.0630966187916817,4279267.838749489,5228124.182935387,28.064643279463937,57.561001999999995,0.8185092184147102,5035497.167168461,6152034.76501,28.0646432795,57.561002,0.8185092184147102
1853,C36029,NY,Erie,311363048.6188396,286018630.0537324,47.67811705,95.32442748091603,1.088611076,27472768.05150816,27561968.747518826,46.97999954223633,94.23999786376953,0.996763631189492,15625942.484900143,13900746.35327081,40.40204966495861,58.163,1.1241081656902112,11566174.16625529,10289200.3806,40.402049665,58.163,1.1241081656902112
1854,C36031,NY,Essex,23842479.189304437,20584381.0155446,55.62977099,85.49618320610686,1.158280114,6435917.997123148,6288338.452839073,33.06999969482422,74.88999938964844,1.0234687660963042,3655963.173704491,2971632.725427117,41.66338194718171,55.745202000000006,1.2302876941762761,4631164.4828063855,3764293.91656,41.6633819472,55.745202,1.2302876941762761
1855,C36033,NY,Franklin,16291068.43856357,14282757.057145905,51.6221374,62.5,1.140610904,3096075.57182659,2596469.208776197,57.349998474121094,53.560001373291016,1.192417595926691,1857496.8687627933,1788000.801873409,35.98738667717777,55.60919799999999,1.0388680289273744,2620300.064925173,2522264.61106,35.9873866772,55.609198,1.0388680289273744
1856,C36035,NY,Fulton,16251303.672571443,16540449.991506768,31.456743,71.34223918575063,0.982518836,3261289.763341349,2967406.488790377,40.900001525878906,71.80000305175781,1.0990370802453726,2080165.8736315484,1724179.5257132407,42.25463145447379,57.280401999999995,1.206467100791634,4524757.821847223,3750419.56708,42.2546314545,57.280402,1.206467100791634
1857,C36037,NY,Genesee,19567570.400402587,19083432.94301972,38.45419847,89.15394402035624,1.025369516,2732458.629612212,2756700.338633012,17.950000762939453,88.7300033569336,0.9912062589172022,3957492.493699718,4233515.152455935,34.095388253843126,59.5372,0.9348005974193592,4163351.6009788914,4453732.28523,34.0953882538,59.5372,0.9348005974193592
1858,C36039,NY,Greene,28397973.95114753,25250290.848884687,50.34987277,74.74554707379136,1.124659281,7801704.2928229915,7496651.784238376,40.22999954223633,64.16000366210938,1.0406918338165292,3838829.114457532,3728023.2267914712,35.39613716988569,55.30379800000001,1.0297224241710066,4888894.624895483,4747779.12002,35.3961371699,55.303798,1.0297224241710066
1859,C36041,NY,Hamilton,6271490.833445258,5545330.41945822,52.25826972,89.3765903307888,1.130949891,706882.4565728549,730121.0461620447,18.780000686645508,81.08999633789062,0.9681715933113477,438305.6270221161,328202.82843209617,44.974379188017345,56.575198,1.3354718151455534,1454014.3303246659,1088764.5204,44.974379188,56.575198,1.3354718151455534
1860,C36043,NY,Herkimer,22195545.92504545,21445752.5129274,39.21755725,83.96946564885496,1.034962327,4094753.0970784253,3694192.813051878,36.310001373291016,84.4000015258789,1.108429717748174,2464134.8578545605,2059277.3422759753,42.56996452502956,58.087,1.1966017433723253,2995390.1179136867,2503247.32895,42.569964525,58.087,1.1966017433723253
1861,C36045,NY,Jefferson,24690508.851803996,25726419.75180576,28.30788804,62.88167938931297,0.959733577,4827881.985080348,4308059.147231853,66.04000091552734,69.91999816894531,1.1206628832342074,1944442.4191712993,2040727.0650691537,32.47930626724478,55.503001999999995,0.9528184598783711,3319380.820176545,3483749.48634,32.4793062672,55.503002,0.9528184598783711
1862,C36047,NY,Kings,671091128.5907936,374807989.19078654,96.53307888,12.054707379134861,1.790493127,237928114.34628406,163519217.01637417,88.44999694824219,9.449999809265137,1.455046805431186,98447019.78090434,52676375.52912061,68.86085928261726,50.498599999999996,1.868902687248874,138225060.70078662,73960544.6789,68.8608592826,50.4986,1.868902687248874
1863,C36049,NY,Lewis,8733416.50116846,9139545.245419273,28.68956743,83.58778625954199,0.955563572,1363828.3463283277,1302689.2327088353,15.149999618530273,80.04000091552734,1.04693299989312,634812.3502045333,663143.6721566973,32.794639337800554,55.766602,0.9572772490461623,1362992.5236676,1423822.12157,32.7946393378,55.766602,0.9572772490461623
1864,C36051,NY,Livingston,19683811.10899216,18454241.102381814,43.28880407,82.95165394402035,1.066628045,4193296.0330302427,3951749.2979250774,22.65999984741211,79.47000122070312,1.061124002788333,3442981.206346615,3908215.319368583,31.572723689396927,58.980998,0.8809599587012693,3741318.0363202877,4246865.02419,31.5727236894,58.980998,0.8809599587012693
1865,C36053,NY,Madison,21840793.648670483,22957563.353798345,28.14885496,85.59160305343512,0.951355042,4016545.13693084,4174281.9411784676,13.020000457763672,82.0199966430664,0.9622122303978595,2933738.2092228713,3553672.915063018,28.695309420575484,58.15060199999999,0.825550994518258,2736447.8377286275,3314692.67907,28.6953094206,58.150602,0.825550994518258
1866,C36055,NY,Monroe,149722374.78924298,141043887.946349,43.51145038,94.37022900763358,1.0615304,14611826.20036701,13833401.234873392,58.59000015258789,91.12000274658203,1.0562714080418085,10426333.048343968,9857750.865565797,38.07646826960978,57.904802000000004,1.0576786926888455,12263573.748535471,11594800.7966,38.0764682696,57.904802,1.0576786926888455
1867,C36057,NY,Montgomery,25721085.628754534,19904589.86563478,69.49745547,71.37404580152672,1.29221882,3896224.7985768747,3111214.296057534,77.55999755859375,75.68000030517578,1.2523164359054566,3124732.6992621836,2379453.0906406497,45.841545132045724,58.3812,1.313214667501965,3615531.8052363615,2753191.76271,45.841545132,58.3812,1.313214667501965
1868,C36059,NY,Nassau,276799378.9102568,298626040.0946954,25.89058524,97.01017811704835,0.926909719,149816713.78617543,157031805.85536548,27.81999969482422,95.0,0.9540533076729976,23165187.2369151,33579919.938688844,21.009065825778478,57.442798,0.6898523665098293,31181687.259854797,45200522.2764,21.0090658258,57.442798,0.6898523665098293
1869,C36061,NY,New York,496161580.3836782,306668120.64716005,96.31043257,67.36641221374046,1.617910526,128065790.41995022,105631895.67108342,66.68000030517578,49.970001220703125,1.2123780379623352,61932504.55313674,36301814.14224852,53.72487189594008,51.01640200000001,1.7060443401107852,480377789.88719213,281574035.676,53.7248718959,51.016402,1.7060443401107852
1870,C36063,NY,Niagara,52564508.178613804,52414252.03265478,35.24173028,91.73027989821882,1.002866704,5578857.5651983,5626071.975221847,34.34000015258789,90.95999908447266,0.9916079264126931,3524621.690516563,3165995.9886841937,39.929050059124954,58.059000000000005,1.1132742123218597,4045123.19514898,3633537.13791,39.9290500591,58.059,1.1132742123218597
1871,C36065,NY,Oneida,63484256.28087139,54849311.55598383,56.20229008,91.2849872773537,1.157430321,13174686.34034941,12358764.120768683,59.7400016784668,89.62000274658203,1.0660197258890622,11100893.595481813,8952606.861129552,43.31888056759953,57.7182,1.23996214372818,10291641.456373898,8299964.24361,43.3188805676,57.7182,1.23996214372818
1872,C36067,NY,Onondaga,105655774.64575028,103066256.79385118,38.45419847,89.44020356234097,1.025124788,16945600.079687152,16108741.48738114,55.70000076293945,90.29000091552734,1.0519505880059947,11735587.032846697,11210396.704990488,37.87938510051242,58.158202,1.046848505157932,17495026.68036485,16712090.2348,37.8793851005,58.158202,1.046848505157932
1873,C36069,NY,Ontario,24417367.09913994,26635279.49825802,24.14122137,94.8791348600509,0.916730275,5609612.138602231,5804931.242309916,26.06999969482422,91.69000244140625,0.9663528997063602,5357409.885342472,5878303.459442083,32.991722506897915,59.138397999999995,0.9113870902219381,6528653.279126279,7163425.233,32.9917225069,59.138398,0.9113870902219381
1874,C36071,NY,Orange,92986943.04390548,98739582.61448307,26.17684478,63.00890585241731,0.941739276,27252865.220151618,24456657.932685338,66.26000213623047,70.97000122070312,1.1143331723885814,8397522.227129564,9985744.482783679,29.286558927867564,57.989002000000006,0.8409510419185717,10580244.9251979,12581285.2328,29.2865589279,57.989002,0.8409510419185717
1875,C36073,NY,Orleans,7039668.333259202,6944589.60283275,35.6870229,72.99618320610686,1.013691051,1402454.0288418126,1195398.2633128238,59.0099983215332,69.86000061035156,1.1732106962872544,758636.1975281453,692554.0813750301,38.983050847457626,57.501998,1.095417986739624,1338870.020621983,1222245.78821,38.9830508475,57.501998,1.095417986739624
1876,C36075,NY,Oswego,27761895.840172447,26619770.360319454,40.48982188,87.56361323155217,1.042905159,3465716.010002293,3263342.2892571846,55.09000015258789,83.66999816894531,1.0620142488305062,1827746.7109891216,1919315.3125081519,33.937721718565236,58.02719999999999,0.9522910066301878,2594413.5508729024,2724391.52823,33.9377217186,58.0272,0.9522910066301878
1877,C36077,NY,Otsego,36721348.127597585,31502049.395244095,56.77480916,87.65903307888041,1.165681244,6202024.23345287,5807927.488264357,38.349998474121094,79.7300033569336,1.0678549699500957,5459302.045463331,4803783.437435767,40.047299960583366,57.1904,1.1364588176309374,7575163.711422651,6665585.75982,40.0472999606,57.1904,1.1364588176309374
1878,C36079,NY,Putnam,12929692.23764558,20261378.66055936,10.62340967,90.5852417302799,0.638144741,6436279.753939464,6925300.725512251,12.0,87.5199966430664,0.9293863196768808,1214285.4256708177,1956416.6970952565,15.924320063066613,58.5216,0.6206680956432744,2776988.6045368863,4474192.60637,15.9243200631,58.5216,0.6206680956432744
1879,C36081,NY,Queens,636329601.2673047,377137501.0955131,93.47964377,18.543256997455472,1.687261541,186248116.9632849,136851215.95158768,77.47000122070312,24.81999969482422,1.360953321957854,49835610.38633649,27671982.27798073,60.307449743791885,51.342602,1.8009411066294263,143347124.45438707,79595675.7979,60.3074497438,51.342602,1.8009411066294263
1880,C36083,NY,Rensselaer,49086377.01422961,48981104.0823939,34.86005089,87.11832061068702,1.002149256,11387616.274466418,11573729.296801116,34.18000030517578,90.16999816894531,0.9839193558478909,4528413.785288889,5015488.7947682,32.3216397319669,58.695402,0.9028858343802116,5327066.187009829,5900044.04119,32.321639732,58.695402,0.9028858343802116
1881,C36085,NY,Richmond,100279572.40627566,82047939.64576562,61.57760814,68.12977099236642,1.222207076,50768337.76327504,43911331.046163894,58.08000183105469,70.37000274658203,1.1561557473605706,19139520.291552473,19191580.171908163,35.08080409932992,56.745799999999996,0.9972873583160238,50063534.92054027,50199708.743,35.0808040993,56.7458,0.9972873583160238
1882,C36087,NY,Rockland,77550278.08660018,60498874.635720804,68.22519084,69.05216284987277,1.281846622,27031242.307432838,24833234.050674032,71.63999938964844,71.12999725341797,1.0885107534634275,7377551.736700564,8450363.286738643,30.39022467481277,57.582798000000004,0.8730455113424924,14242932.633672846,16314078.0734,30.3902246748,57.582798,0.8730455113424924
1883,C36089,NY,St. Lawrence,39863812.34379508,31947870.26130253,64.66284987,70.35623409669212,1.247776832,5415134.911204467,4367544.204557015,69.19000244140625,63.650001525878906,1.2398580661311718,2696133.88263825,2377018.508877566,38.864800945999214,55.58420199999999,1.134250268800545,3625743.5882207644,3196599.27615,38.864800946,55.584202,1.134250268800545
1884,C36091,NY,Saratoga,33028878.33797446,52968209.09311711,10.62340967,93.03435114503816,0.623560413,11442650.52556947,12944530.744462846,4.960000038146973,90.93000030517578,0.883975692240847,4022807.4477829416,5805168.095484246,21.363815530153726,57.874198,0.6929700194060228,4231992.143115537,6107034.97208,21.3638155302,57.874198,0.6929700194060228
1885,C36093,NY,Schenectady,31100486.40525428,32361653.403243333,29.42111959,88.00890585241731,0.961028969,6971701.608273542,6651179.993932019,48.25,89.8499984741211,1.0481901880018192,4886752.278796942,4589368.843587602,39.25896728419393,59.409400000000005,1.0647983296493706,5897830.843793536,5538918.19659,39.2589672842,59.4094,1.0647983296493706
1886,C36095,NY,Schoharie,13482461.132612446,13070633.925461832,38.29516539,75.25445292620864,1.031507822,4936905.806399491,4154909.5936748246,39.08000183105469,68.43000030517578,1.1882101632043038,2454391.271944648,2750386.53990562,31.809223492313755,58.502402,0.8923804841005625,3568157.7020805567,3998471.24142,31.8092234923,58.502402,0.8923804841005625
1887,C36097,NY,Schuyler,6557565.97802509,5989111.245004221,46.85114504,77.98982188295165,1.094914706,1798163.4306505427,1588667.40448132,34.25,77.47000122070312,1.1318690278268915,1028132.54426367,1038737.2807253264,36.10563657863619,58.938798,0.9897907424153956,1851816.12613353,1870916.79764,36.1056365786,58.938798,0.9897907424153956
1888,C36099,NY,Seneca,13682392.400045848,9827044.784804098,80.4389313,83.7468193384224,1.392320143,1946610.1977685203,1671961.7974952862,48.5,79.22000122070312,1.1642671505321929,1007088.6636410984,1075124.8915201314,32.87347260543949,57.251,0.9367178376989898,1543783.4108867208,1648077.30648,32.8734726054,57.251,0.9367178376989898
1889,C36101,NY,Steuben,38313127.18106339,32948263.22446121,54.93002545,70.54707379134861,1.162826912,10021576.661460923,9098030.375464523,43.7599983215332,70.5,1.1015105740344646,4920766.272185904,4697180.018343807,37.05163579030351,56.866998,1.0476001032468267,4707555.90625677,4493657.35233,37.0516357903,56.866998,1.0476001032468267
1890,C36103,NY,Suffolk,285975683.3003923,320508679.0706194,21.62849873,94.05216284987277,0.892255661,166046352.2961443,179185932.04034957,26.450000762939453,94.80999755859375,0.9266706956590406,19716051.109251954,27741366.193769958,23.17698068584943,58.020802,0.7107094499794211,22625710.432909183,31835387.0679,23.1769806858,58.020802,0.7107094499794211
1891,C36105,NY,Sullivan,40718698.92568351,36504539.634428866,48.02798982,56.202290076335885,1.115442061,21443023.76897373,18162096.94450988,78.63999938964844,51.90999984741211,1.1806469172853757,11651102.264409995,8771266.23250018,43.870713441072134,55.3856,1.3283261453448028,13003932.836363936,9789713.8304,43.8707134411,55.3856,1.3283261453448028
1892,C36107,NY,Tioga,22119407.937748972,19969572.70479694,48.09160305,72.96437659033079,1.107655545,14578636.415374465,12833359.609511074,13.430000305175781,69.98999786376953,1.135995316812437,6117883.397987742,7062367.444485585,29.996058336618052,57.463998000000004,0.8662652355712088,8336343.404632548,9623315.1953,29.9960583366,57.463998,0.8662652355712088
1893,C36109,NY,Tompkins,33998732.36398469,34841983.519310445,30.8524173,83.84223918575063,0.975797843,5825981.298891469,5289705.592658615,41.81999969482422,73.73999786376953,1.1013810120126781,2779774.7450789623,3346530.7367360243,27.23689396925503,54.864402,0.8306437214409581,3652163.2750768694,4396786.70988,27.2368939693,54.864402,0.8306437214409581
1894,C36111,NY,Ulster,72560285.9820236,67168443.99061781,45.19720102,80.6615776081425,1.080273439,22885051.018163603,20107205.95785334,56.43000030517578,78.16999816894531,1.1381517186491696,9186009.217858266,9815190.448628547,33.22822230981474,57.974802,0.9358971958757871,8553928.945590453,9139816.83382,33.2282223098,57.974802,0.9358971958757871
1895,C36113,NY,Warren,23718131.97153089,25406025.508048505,26.6221374,95.67430025445293,0.933563259,4838387.060684173,5019891.389058172,14.390000343322754,93.86000061035156,0.9638429770075061,2907168.720639682,2711980.4743349827,38.785967678360265,58.3608,1.0719725854046063,6688137.602056731,6239093.8846,38.7859676784,58.3608,1.0719725854046063
1896,C36115,NY,Washington,19886230.735594086,19435916.69697203,37.21374046,71.66030534351145,1.023169169,4468281.090953246,4191590.7916220035,45.290000915527344,70.30999755859375,1.0660108090427818,2069129.9101449111,2178238.268295277,33.30705557745369,57.1144,0.949909814854297,3550605.616401338,3737834.43531,33.3070555775,57.1144,0.949909814854297
1897,C36117,NY,Wayne,19663729.308154404,19049441.307578478,39.34478372,90.33078880407125,1.032247035,3713245.6342725963,3372617.4813690092,32.34000015258789,89.47000122070312,1.10099815789525,1784260.161260272,1962753.85396621,32.912889239258966,59.256602,0.9090595632533089,3255985.804893604,3581707.88418,32.9128892393,59.256602,0.9090595632533089
1898,C36119,NY,Westchester,230868704.71845192,209791647.41774285,47.39185751,77.06743002544529,1.100466618,82607981.38966647,75552474.9066509,68.16999816894531,77.72000122070312,1.093385511086606,10224038.777453257,11767148.590610202,29.286558927867564,55.83119800000001,0.8688628939054703,24408244.585996564,28092170.5337,29.2865589279,55.831198,0.8688628939054703
1899,C36121,NY,Wyoming,13466620.901578609,15041718.887014218,21.31043257,83.11068702290076,0.895284708,3096932.287739007,3133615.7382743517,14.420000076293945,82.20999908447266,0.9882935708781109,2972198.091218214,4056073.286543634,24.04414662987781,57.83299999999999,0.7327772161017733,2880275.090490355,3930628.61017,24.0441466299,57.833,0.7327772161017733
1900,C36123,NY,Yates,15371369.317773009,9972955.143712377,91.98473282,78.37150127226464,1.54130537,2925316.28344775,2546491.102691072,57.83000183105469,75.48999786376953,1.1487635988032097,2448002.7376137073,1755485.672110417,45.841545132045724,55.763402,1.3944874495448074,3275598.457151002,2348962.30742,45.841545132,55.763402,1.3944874495448074
1901,C37001,NC,Alamance,38553029.17612038,41431415.26761787,24.42748092,51.20865139949109,0.930526484,14969158.706222994,12017401.396522176,77.20999908447266,52.22999954223633,1.2456235930136323,14949199.66943581,11940333.303744655,41.781631848640124,55.328998,1.2519918237749303,20929384.33374989,16716869.82,41.7816318486,55.328998,1.2519918237749303
1902,C37003,NC,Alexander,15153726.959864706,10559791.4382462,77.8307888,26.08142493638677,1.435040365,4110024.87423546,3189537.7793063363,60.119998931884766,27.6299991607666,1.2885957648475674,6174246.848775871,7338928.010292613,28.37997635001971,56.152801999999994,0.8413009148089048,4804008.649163361,5710214.46025,28.37997635,56.152802,0.8413009148089048
1903,C37005,NC,Alleghany,11568923.401347479,6628715.889895625,94.52926209,10.527989821882953,1.745273684,1416705.4322092717,1005140.7319871787,62.599998474121094,12.380000114440918,1.4094597772477326,1235458.9101953788,843176.4302369166,45.99921166732361,53.323798,1.4652436499538277,2456203.7737894873,1676310.81279,45.9992116673,53.323798,1.4652436499538277
1904,C37007,NC,Anson,16917670.592041492,10220122.306872306,93.03435115,25.795165394402037,1.655329563,9901459.159001563,7158775.093571771,95.73999786376953,33.47999954223633,1.3831219768159204,11317280.053173687,9703789.883758692,37.99763500197083,53.06019799999999,1.1662742277752227,6707680.936647519,5751375.42861,37.997635002,53.060198,1.1662742277752227
1905,C37009,NC,Ashe,27041639.025974054,17849083.562817317,84.86005089,33.26972010178117,1.515015543,3207472.5936456667,2721362.751782467,37.33000183105469,37.939998626708984,1.1786273592319885,3445851.2812947687,2457768.373912848,45.21087899093417,54.720002,1.4020244209623627,5110966.67591615,3645419.15212,45.2108789909,54.720002,1.4020244209623627
1906,C37011,NC,Avery,15724589.963300943,11322451.168579435,76.65394402,50.31806615776081,1.388797331,5697920.08084571,4449076.533495044,73.16999816894531,36.220001220703125,1.2806972498559417,2744892.1657603635,2638407.838141692,34.804887662593615,53.757802000000005,1.040359312945974,3161205.317269225,3038570.69181,34.8048876626,53.757802,1.040359312945974
1907,C37013,NC,Beaufort,75915325.4134512,54308983.32996798,78.05343511,55.62977099236641,1.397841034,86162561.94011758,65095808.314719796,84.5999984741211,55.380001068115234,1.3236268842925492,21395071.774875008,15216657.494011724,45.99921166732361,55.485402,1.406029660803938,18688314.612827655,13291550.7644,45.9992116673,55.485402,1.406029660803938
1908,C37015,NC,Bertie,26728825.320910364,17152986.601817455,87.46819338,30.916030534351147,1.558260724,23184430.14477751,14391261.09142195,96.8499984741211,15.6899995803833,1.6110075411387548,4695300.998746586,3483680.160686705,42.60938115884903,53.228201999999996,1.347799103870961,4765791.691465297,3535980.75394,42.6093811588,53.228202,1.347799103870961
1909,C37017,NC,Bladen,55558246.88308596,38601451.94805711,78.81679389,30.08905852417303,1.439278682,48818939.72035363,34179116.738103986,87.6500015258789,23.8700008392334,1.4283265449609672,16752852.762734018,11346159.05404797,45.48679542767048,52.349000000000004,1.4765219386517503,12995196.281895418,8801221.2631,45.4867954277,52.349,1.4765219386517503
1910,C37019,NC,Brunswick,206599765.78215674,153346369.3349613,75.28625954,74.77735368956743,1.347275235,163797089.34593377,163208322.78434303,40.83000183105469,64.93000030517578,1.0036074542740612,23997117.656364758,16930487.82626941,45.053212455656286,53.943799999999996,1.4173907983401834,15260374.411633119,10766525.6678,45.0532124557,53.9438,1.4173907983401834
1911,C37021,NC,Buncombe,83177517.76449995,82367936.74025366,34.98727735,70.70610687022901,1.009828837,22033179.580966443,18991176.377411425,53.97999954223633,59.61000061035156,1.1601798194646462,14147312.077869236,11967212.699232752,40.12613322822231,55.4076,1.1821726941292066,17127016.54205346,14487745.003,40.1261332282,55.4076,1.1821726941292066
1912,C37023,NC,Burke,30005765.421063863,22809035.034126837,67.81170483,30.852417302798983,1.315521037,10083230.069394037,7459011.530220129,74.56999969482422,35.20000076293945,1.351818539030528,10752745.427322865,8431328.14092051,42.33346472211273,55.1232,1.2753323376344012,9589716.905968914,7519386.6124,42.3334647221,55.1232,1.2753323376344012
1913,C37025,NC,Cabarrus,68326950.72496077,85720335.50813313,12.18193384,68.1615776081425,0.797091499,20209185.067291748,19360956.96414485,43.380001068115234,72.62999725341797,1.0438112694903334,7583930.846847845,8645791.87435101,29.798975167520698,55.96619999999999,0.877181750042662,7959973.653671939,9074486.16354,29.7989751675,55.9662,0.877181750042662
1914,C37027,NC,Caldwell,27619735.24000875,25031741.485959023,44.97455471,30.05725190839695,1.103388482,8754483.160445113,6747375.781224666,70.87999725341797,37.650001525878906,1.297464887727974,7703393.045997405,6691413.20188757,38.47063460780449,54.346399999999996,1.1512355930768656,7759559.705106197,6740201.35563,38.4706346078,54.3464,1.1512355930768656
1915,C37029,NC,Camden,2438801.2964671487,3471307.024439031,10.62340967,71.62849872773536,0.702559952,6119056.743721778,4765174.417284714,47.79999923706055,70.72000122070312,1.2841202037696935,997660.4774841837,1367257.0399123058,23.68939692550256,57.162400000000005,0.7296802637404394,1173961.5104262948,1608871.12995,23.6893969255,57.1624,0.7296802637404394
1916,C37031,NC,Carteret,145772115.21252835,129050008.66476156,52.38549618,91.98473282442748,1.1295785,165620217.22284624,161073813.62510166,40.06999969482422,83.0999984741211,1.028225591084137,25942092.491746202,20336183.423351683,42.41229798975167,55.206999999999994,1.2756618069227952,14629971.477851983,11468534.5273,42.4122979898,55.207,1.2756618069227952
1917,C37033,NC,Caswell,8170327.7918643365,6278212.004486774,64.82188295,14.122137404580155,1.301378129,3142320.863423511,2302979.160718576,75.30000305175781,14.289999961853027,1.3644590958621803,2527510.823429047,1843687.462215332,41.781631848640124,51.529998,1.3708998272364714,4253337.714253546,3102588.26338,41.7816318486,51.529998,1.3708998272364714
1918,C37035,NC,Catawba,45219101.770311415,45371136.95667569,32.44274809,52.2264631043257,0.996649077,17676664.1387021,13763907.361479228,68.08000183105469,55.060001373291016,1.2842765992579566,12556507.041486796,12255394.209170662,35.63263697280252,55.8994,1.0245698202095215,16718648.851952313,16317725.2757,35.6326369728,55.8994,1.0245698202095215
1919,C37037,NC,Chatham,27441588.79196538,24822347.829647653,46.85114504,55.97964376590331,1.105519469,9395284.885118032,8293256.076695641,41.91999816894531,47.22999954223633,1.1328825250578158,14560340.32722276,13394818.795117091,36.066219944816716,53.533402,1.0870128629534388,13592195.698815875,12504171.9027,36.0662199448,53.533402,1.0870128629534388
1920,C37039,NC,Cherokee,19923802.549147416,14960674.994100438,66.63486005,9.414758269720101,1.331744895,4305377.910063187,3614095.9967538267,47.0099983215332,10.529999732971191,1.1912738106376444,2979426.3995144763,1822233.975435344,49.74379188017343,50.870400000000004,1.6350405270007498,3774443.8494622293,2308471.12786,49.7437918802,50.8704,1.6350405270007498
1921,C37041,NC,Chowan,11483632.350731747,9240725.254271355,62.08651399,47.23282442748092,1.242719812,11091029.543519214,8241596.735580386,83.58000183105469,39.880001068115234,1.3457379558062261,3103639.2419825536,2008385.6593343446,49.38904217579819,54.384800000000006,1.5453402724510679,3065504.644979949,1983708.5072,49.3890421758,54.3848,1.5453402724510679
1922,C37043,NC,Clay,9300215.083876232,5106611.543806635,95.1653944,4.770992366412214,1.821210602,1345815.73367269,1121900.1983807138,48.470001220703125,3.7899999618530273,1.1995859663944823,1232696.2135849048,714099.0156804147,53.330705557745375,49.749398,1.7262258965731179,3544059.0641125264,2053067.95081,53.3307055577,49.749398,1.7262258965731179
1923,C37045,NC,Cleveland,29871800.204592247,27288875.92473168,44.11577608,33.30152671755725,1.094651179,12242360.16266488,9071106.541329755,87.55999755859375,35.0099983215332,1.3495994239386635,6050733.067985713,4898325.265094435,41.30863224280647,55.147000000000006,1.2352656756184321,7308556.198561424,5916586.48242,41.3086322428,55.147,1.2352656756184321
1924,C37047,NC,Columbus,66676402.4207062,42143536.165252104,88.26335878,23.18702290076336,1.58212643,50677084.15910269,33997589.16060948,95.2300033569336,23.110000610351562,1.4906081698821902,16908599.788093,11998267.832743218,45.44737879385101,54.772000000000006,1.4092534042246923,20017870.827374343,14204592.8485,45.4473787939,54.772,1.4092534042246923
1925,C37049,NC,Craven,147461902.20988548,118299872.26841997,64.3129771,68.41603053435115,1.246509395,138492517.3954123,113807540.9444933,86.69999694824219,65.62999725341797,1.2169010616173357,17658526.66954297,16155334.616668677,37.80055183287347,55.8808,1.0930461725827292,13124151.959982853,12006951.1144,37.8005518329,55.8808,1.0930461725827292
